areaCode,areaName,areaType,date,cumCasesByPublishDate,cumDeaths28DaysByPublishDate,hospitalCases,newCasesByPublishDate,newDeaths28DaysByPublishDate
E92000001,England,nation,2020-12-31,2139956,64118,22728,49510,820
E92000001,England,nation,2020-12-30,2090446,63298,22713,43554,919
E92000001,England,nation,2020-12-29,2046892,62379,21787,47164,360
E92000001,England,nation,2020-12-28,1999728,62019,20426,36511,322
E92000001,England,nation,2020-12-27,1963217,61697,19277,25619,246
E92000001,England,nation,2020-12-26,1937598,61451,18350,31307,175
E92000001,England,nation,2020-12-25,1906291,61276,17701,31560,570
E92000001,England,nation,2020-12-24,1874731,60706,18227,35561,468
E92000001,England,nation,2020-12-23,1839170,60238,17834,34247,625
E92000001,England,nation,2020-12-22,1804923,59613,18063,32288,608
E92000001,England,nation,2020-12-21,1772635,59005,17709,28742,198
E92000001,England,nation,2020-12-20,1743893,58807,16633,32155,241
E92000001,England,nation,2020-12-19,1711738,58566,16183,22775,441
E92000001,England,nation,2020-12-18,1688963,58125,15866,24452,403
E92000001,England,nation,2020-12-17,1664511,57722,15741,22401,438
E92000001,England,nation,2020-12-16,1642110,57284,15465,23432,537
E92000001,England,nation,2020-12-15,1618678,56747,15031,16504,467
E92000001,England,nation,2020-12-14,1602174,56280,15053,17882,194
E92000001,England,nation,2020-12-13,1584292,56086,14460,17164,138
E92000001,England,nation,2020-12-12,1567128,55948,13927,17468,440
E92000001,England,nation,2020-12-11,1549660,55508,13901,17899,353
E92000001,England,nation,2020-12-10,1531761,55155,13796,17622,419
E92000001,England,nation,2020-12-09,1514139,54736,13467,12960,451
E92000001,England,nation,2020-12-08,1501179,54285,13629,10459,538
E92000001,England,nation,2020-12-07,1490720,53747,13616,11623,177
E92000001,England,nation,2020-12-06,1479097,53570,13189,14294,201
E92000001,England,nation,2020-12-05,1464803,53369,12968,12666,344
E92000001,England,nation,2020-12-04,1452137,53025,12987,13412,424
E92000001,England,nation,2020-12-03,1438725,52601,12896,11992,328
E92000001,England,nation,2020-12-02,1426733,52273,13212,13323,555
E92000001,England,nation,2020-12-01,1413410,51718,13507,11618,531
E92000001,England,nation,2020-11-30,1401792,51187,13756,10869,189
E92000001,England,nation,2020-11-29,1390923,50998,13521,10054,194
E92000001,England,nation,2020-11-28,1380869,50804,13208,13323,397
E92000001,England,nation,2020-11-27,1367546,50407,13754,13557,451
E92000001,England,nation,2020-11-26,1355272,49956,13908,14637,411
E92000001,England,nation,2020-11-25,1340635,49545,14240,15893,604
E92000001,England,nation,2020-11-24,1324742,48941,14506,9854,535
E92000001,England,nation,2020-11-23,1314888,48406,14712,13329,194
E92000001,England,nation,2020-11-22,1301559,48212,14354,16668,370
E92000001,England,nation,2020-11-21,1284891,47842,14118,17615,266
E92000001,England,nation,2020-11-20,1267276,47576,14236,17845,436
E92000001,England,nation,2020-11-19,1249431,47140,14479,20291,416
E92000001,England,nation,2020-11-18,1229140,46724,14490,17189,423
E92000001,England,nation,2020-11-17,1211951,46301,14411,17549,518
E92000001,England,nation,2020-11-16,1194402,45783,14313,19423,191
E92000001,England,nation,2020-11-15,1174979,45592,13886,21998,143
E92000001,England,nation,2020-11-14,1152981,45449,13399,24298,396
E92000001,England,nation,2020-11-13,1128683,45053,13328,24540,280
E92000001,England,nation,2020-11-12,1104143,44773,12967,30843,469
E92000001,England,nation,2020-11-11,1073300,44304,12730,19970,478
E92000001,England,nation,2020-11-10,1053330,43826,12033,18622,460
E92000001,England,nation,2020-11-09,1034708,43366,12259,19036,175
E92000001,England,nation,2020-11-08,1015672,43191,11680,18293,127
E92000001,England,nation,2020-11-07,997379,43064,11514,21875,328
E92000001,England,nation,2020-11-06,975504,42736,11181,20268,303
E92000001,England,nation,2020-11-05,955236,42433,10994,21137,297
E92000001,England,nation,2020-11-04,934099,42136,11037,21863,388
E92000001,England,nation,2020-11-03,912236,41748,10971,17330,359
E92000001,England,nation,2020-11-02,894906,41389,10397,15860,125
E92000001,England,nation,2020-11-01,879046,41264,9623,20602,132
E92000001,England,nation,2020-10-31,858444,41132,9782,18864,278
E92000001,England,nation,2020-10-30,839580,40854,9295,20821,226
E92000001,England,nation,2020-10-29,818759,40628,9127,19740,214
E92000001,England,nation,2020-10-28,799019,40414,9070,21245,236
E92000001,England,nation,2020-10-27,777774,40178,8595,19629,322
E92000001,England,nation,2020-10-26,758145,39856,7856,17883,90
E92000001,England,nation,2020-10-25,740262,39766,7612,16487,137
E92000001,England,nation,2020-10-24,723775,39629,7176,19332,141
E92000001,England,nation,2020-10-23,704443,39488,6842,17116,188
E92000001,England,nation,2020-10-22,687327,39300,6345,17354,160
E92000001,England,nation,2020-10-21,669973,39140,6271,22948,144
E92000001,England,nation,2020-10-20,647025,38996,6072,17814,213
E92000001,England,nation,2020-10-19,629211,38783,5644,16365,72
E92000001,England,nation,2020-10-18,612846,38711,5202,14704,59
E92000001,England,nation,2020-10-17,598142,38652,5029,13299,128
E92000001,England,nation,2020-10-16,584843,38524,4854,12176,120
E92000001,England,nation,2020-10-15,572667,38404,4569,16139,111
E92000001,England,nation,2020-10-14,556528,38293,4313,16132,108
E92000001,England,nation,2020-10-13,540396,38185,4105,14310,124
E92000001,England,nation,2020-10-12,526086,38061,3827,11647,43
E92000001,England,nation,2020-10-11,514439,38018,3604,10383,62
E92000001,England,nation,2020-10-10,504056,37956,3369,12628,54
E92000001,England,nation,2020-10-09,491428,37902,3238,10772,79
E92000001,England,nation,2020-10-08,480656,37823,3179,14952,70
E92000001,England,nation,2020-10-07,465704,37753,3066,11528,65
E92000001,England,nation,2020-10-06,454176,37688,2903,12648,63
E92000001,England,nation,2020-10-05,441528,37625,2705,10685,19
E92000001,England,nation,2020-10-04,430843,37606,2435,21309,32
E92000001,England,nation,2020-10-03,409534,37574,2290,10806,39
E92000001,England,nation,2020-10-02,398728,37535,2180,4797,58
E92000001,England,nation,2020-10-01,393931,37477,2069,5589,48
E92000001,England,nation,2020-09-30,388342,37429,2036,5656,62
E92000001,England,nation,2020-09-29,382686,37367,1954,5651,68
E92000001,England,nation,2020-09-28,377035,37299,1955,3316,13
E92000001,England,nation,2020-09-27,373719,37286,1793,4800,16
E92000001,England,nation,2020-09-26,368919,37270,1689,4639,30
E92000001,England,nation,2020-09-25,364280,37240,1686,5723,31
E92000001,England,nation,2020-09-24,358557,37209,1546,5632,37
E92000001,England,nation,2020-09-23,352925,37172,1439,5083,33
E92000001,England,nation,2020-09-22,347842,37139,1378,4187,36
E92000001,England,nation,2020-09-21,343655,37103,1299,3754,9
E92000001,England,nation,2020-09-20,339901,37094,1174,3279,18
E92000001,England,nation,2020-09-19,336622,37076,1081,3638,22
E92000001,England,nation,2020-09-18,332984,37054,1020,3771,23
E92000001,England,nation,2020-09-17,329213,37031,984,2788,18
E92000001,England,nation,2020-09-16,326425,37013,929,3396,17
E92000001,England,nation,2020-09-15,323029,36996,891,2649,25
E92000001,England,nation,2020-09-14,320380,36971,812,2259,7
E92000001,England,nation,2020-09-13,318121,36964,691,2837,5
E92000001,England,nation,2020-09-12,315284,36959,663,3008,9
E92000001,England,nation,2020-09-11,312276,36950,622,3143,6
E92000001,England,nation,2020-09-10,309133,36944,572,2578,13
E92000001,England,nation,2020-09-09,306555,36931,557,2286,8
E92000001,England,nation,2020-09-08,304269,36923,535,2094,27
E92000001,England,nation,2020-09-07,302175,36896,555,2528,2
E92000001,England,nation,2020-09-06,299647,36894,483,2576,2
E92000001,England,nation,2020-09-05,297071,36892,471,1477,11
E92000001,England,nation,2020-09-04,295594,36881,474,1669,9
E92000001,England,nation,2020-09-03,293925,36872,468,1507,11
E92000001,England,nation,2020-09-02,292418,36861,451,1239,7
E92000001,England,nation,2020-09-01,291179,36854,496,1041,2
E92000001,England,nation,2020-08-31,290138,36852,495,1149,2
E92000001,England,nation,2020-08-30,288989,36850,479,1487,1
E92000001,England,nation,2020-08-29,287502,36849,478,891,12
E92000001,England,nation,2020-08-28,286611,36837,469,1106,9
E92000001,England,nation,2020-08-27,285505,36828,492,1350,10
E92000001,England,nation,2020-08-26,284155,36818,485,875,13
E92000001,England,nation,2020-08-25,283280,36805,500,1065,16
E92000001,England,nation,2020-08-24,282215,36789,522,758,3
E92000001,England,nation,2020-08-23,281457,36786,522,938,4
E92000001,England,nation,2020-08-22,280519,36782,594,1060,17
E92000001,England,nation,2020-08-21,279459,36765,528,908,2
E92000001,England,nation,2020-08-20,278551,36763,551,1035,6
E92000001,England,nation,2020-08-19,277516,36757,571,707,15
E92000001,England,nation,2020-08-18,276809,36742,597,975,11
E92000001,England,nation,2020-08-17,275834,36731,626,634,3
E92000001,England,nation,2020-08-16,275200,36728,634,952,3
E92000001,England,nation,2020-08-15,274248,36725,630,934,2
E92000001,England,nation,2020-08-14,273314,36723,642,1284,10
E92000001,England,nation,2020-08-13,272030,36713,652,1059,18
E92000001,England,nation,2020-08-12,270971,36695,642,925,15
E92000001,England,nation,2020-08-11,270046,36680,672,1035,11
E92000001,England,nation,2020-08-10,269011,36669,714,699,17
E92000001,England,nation,2020-08-09,268312,36652,611,988,5
E92000001,England,nation,2020-08-08,267324,36647,650,679,2
E92000001,England,nation,2020-08-07,266645,36645,711,796,5
E92000001,England,nation,2020-08-06,265849,36640,756,826,15
E92000001,England,nation,2020-08-05,265023,36625,805,804,12
E92000001,England,nation,2020-08-04,264219,36613,807,617,17
E92000001,England,nation,2020-08-03,263602,36596,842,856,1
E92000001,England,nation,2020-08-02,262746,36595,847,676,2
E92000001,England,nation,2020-08-01,262070,36593,879,722,11
E92000001,England,nation,2020-07-31,261348,36582,870,814,14
E92000001,England,nation,2020-07-30,260534,36568,898,812,0
E92000001,England,nation,2020-07-29,259722,36568,927,700,29
E92000001,England,nation,2020-07-28,259022,36539,944,547,21
E92000001,England,nation,2020-07-27,258475,36518,945,616,3
E92000001,England,nation,2020-07-26,257859,36515,965,721,7
E92000001,England,nation,2020-07-25,257138,36508,977,710,15
E92000001,England,nation,2020-07-24,256428,36493,1018,688,32
E92000001,England,nation,2020-07-23,255740,36461,1095,702,9
E92000001,England,nation,2020-07-22,255038,36452,1305,519,16
E92000001,England,nation,2020-07-21,254519,36436,1188,399,25
E92000001,England,nation,2020-07-20,254120,36411,1278,535,10
E92000001,England,nation,2020-07-19,253585,36401,1301,672,10
E92000001,England,nation,2020-07-18,252913,36391,1321,796,9
E92000001,England,nation,2020-07-17,252117,36382,1346,635,25
E92000001,England,nation,2020-07-16,251482,36357,1348,597,23
E92000001,England,nation,2020-07-15,250885,36334,1489,506,24
E92000001,England,nation,2020-07-14,250379,36310,1506,372,42
E92000001,England,nation,2020-07-13,250007,36268,1612,497,8
E92000001,England,nation,2020-07-12,249510,36260,1611,615,9
E92000001,England,nation,2020-07-11,248895,36251,1640,806,16
E92000001,England,nation,2020-07-10,248089,36235,1746,480,34
E92000001,England,nation,2020-07-09,247609,36201,1801,617,29
E92000001,England,nation,2020-07-08,246992,36172,1888,606,52
E92000001,England,nation,2020-07-07,246386,36120,2010,572,50
E92000001,England,nation,2020-07-06,245814,36070,2099,331,11
E92000001,England,nation,2020-07-05,245483,36059,2100,492,18
E92000001,England,nation,2020-07-04,244991,36041,2152,579,27
E92000001,England,nation,2020-07-03,244412,36014,2294,502,45
E92000001,England,nation,2020-07-02,243910,35969,2410,523,31
E92000001,England,nation,2020-07-01,160764,35938,2509,177,90
E92000001,England,nation,2020-06-30,160587,35848,2665,196,47
E92000001,England,nation,2020-06-29,160391,35801,3024,99,17
E92000001,England,nation,2020-06-28,160292,35784,2818,142,28
E92000001,England,nation,2020-06-27,160150,35756,2819,192,34
E92000001,England,nation,2020-06-26,159958,35722,2859,175,76
E92000001,England,nation,2020-06-25,159696,35646,3066,261,91
E92000001,England,nation,2020-06-24,159435,35555,3223,107,74
E92000001,England,nation,2020-06-23,159328,35481,3288,210,84
E92000001,England,nation,2020-06-22,159118,35397,3417,178,13
E92000001,England,nation,2020-06-21,158940,35384,3373,215,30
E92000001,England,nation,2020-06-20,158725,35354,3423,324,67
E92000001,England,nation,2020-06-19,158401,35287,3575,323,73
E92000001,England,nation,2020-06-18,158078,35214,3681,281,60
E92000001,England,nation,2020-06-17,157797,35154,3826,252,90
E92000001,England,nation,2020-06-16,157545,35064,3934,252,106
E92000001,England,nation,2020-06-15,157293,34958,3920,219,25
E92000001,England,nation,2020-06-14,157074,34933,3973,292,23
E92000001,England,nation,2020-06-13,156782,34910,4000,372,94
E92000001,England,nation,2020-06-12,156410,34816,4136,392,117
E92000001,England,nation,2020-06-11,156018,34699,4179,304,64
E92000001,England,nation,2020-06-10,155714,34635,4447,63,143
E92000001,England,nation,2020-06-09,155651,34492,4665,651,179
E92000001,England,nation,2020-06-08,155000,34313,4830,92,44
E92000001,England,nation,2020-06-07,154908,34269,4820,228,49
E92000001,England,nation,2020-06-06,154680,34220,5004,422,126
E92000001,England,nation,2020-06-05,154258,34094,5213,451,239
E92000001,England,nation,2020-06-04,153807,33855,5398,431,112
E92000001,England,nation,2020-06-03,153376,33743,5600,462,218
E92000001,England,nation,2020-06-02,152914,33525,5827,444,228
E92000001,England,nation,2020-06-01,152470,33297,5954,294,79
E92000001,England,nation,2020-05-31,152176,33218,5933,320,39
E92000001,England,nation,2020-05-30,151856,33179,5972,715,117
E92000001,England,nation,2020-05-29,151982,33062,6250,560,246
E92000001,England,nation,2020-05-28,151422,32816,6528,519,315
E92000001,England,nation,2020-05-27,150903,32501,6836,609,396
E92000001,England,nation,2020-05-26,150294,32105,7305,492,105
E92000001,England,nation,2020-05-25,149802,32000,7448,494,86
E92000001,England,nation,2020-05-24,149308,31914,7415,584,362
E92000001,England,nation,2020-05-23,148724,31552,7428,979,197
E92000001,England,nation,2020-05-22,147745,31355,7761,1083,257
E92000001,England,nation,2020-05-21,146662,31098,7903,854,220
E92000001,England,nation,2020-05-20,145808,30878,8115,824,259
E92000001,England,nation,2020-05-19,145376,30619,8518,857,447
E92000001,England,nation,2020-05-18,144519,30172,8668,816,134
E92000001,England,nation,2020-05-17,143703,30038,8611,788,43
E92000001,England,nation,2020-05-16,142915,29995,8643,1136,348
E92000001,England,nation,2020-05-15,141779,29647,9079,1112,280
E92000001,England,nation,2020-05-14,140667,29367,9231,1189,303
E92000001,England,nation,2020-05-13,139478,29064,9602,1146,362
E92000001,England,nation,2020-05-12,138332,28702,9791,1067,539
E92000001,England,nation,2020-05-11,137265,28163,10109,891,174
E92000001,England,nation,2020-05-10,136374,27989,9893,1007,190
E92000001,England,nation,2020-05-09,135367,27799,10176,1349,226
E92000001,England,nation,2020-05-08,134018,27573,10249,1694,498
E92000001,England,nation,2020-05-07,132324,27075,10726,2133,377
E92000001,England,nation,2020-05-06,130191,26698,11227,1611,529
E92000001,England,nation,2020-05-05,128580,26169,11754,1842,639
E92000001,England,nation,2020-05-04,126738,25530,12020,1485,247
E92000001,England,nation,2020-05-03,125253,25283,12119,2019,222
E92000001,England,nation,2020-05-02,123234,25061,12314,2228,485
E92000001,England,nation,2020-05-01,121006,24576,12623,2501,623
E92000001,England,nation,2020-04-30,118343,23953,12922,2484,543
E92000001,England,nation,2020-04-29,115859,23410,13224,1403,604
E92000001,England,nation,2020-04-28,114456,22806,13565,1989,862
E92000001,England,nation,2020-04-27,112467,21944,14255,2264,289
E92000001,England,nation,2020-04-26,110203,21655,14174,2152,327
E92000001,England,nation,2020-04-25,108051,21328,14202,2826,729
E92000001,England,nation,2020-04-24,105225,20599,14642,3004,821
E92000001,England,nation,2020-04-23,102221,19778,15402,3084,594
E92000001,England,nation,2020-04-22,99137,19184,16018,3020,725
E92000001,England,nation,2020-04-21,96117,18459,16517,3087,1116
E92000001,England,nation,2020-04-20,93030,17343,16654,2401,536
E92000001,England,nation,2020-04-19,90629,16807,16928,3607,380
E92000001,England,nation,2020-04-18,87022,16427,16850,3548,1004
E92000001,England,nation,2020-04-17,83474,15423,16728,3985,826
E92000001,England,nation,2020-04-16,79489,14597,17783,3118,906
E92000001,England,nation,2020-04-15,76371,13691,17934,3188,730
E92000001,England,nation,2020-04-14,73183,12961,18552,3854,1007
E92000001,England,nation,2020-04-13,69329,11954,18621,2999,694
E92000001,England,nation,2020-04-12,66330,11260,18974,3672,604
E92000001,England,nation,2020-04-11,62658,10656,18604,3841,745
E92000001,England,nation,2020-04-10,58817,9911,18669,4263,1035
E92000001,England,nation,2020-04-09,54554,8876,18423,3798,990
E92000001,England,nation,2020-04-08,50756,7886,18152,4788,922
E92000001,England,nation,2020-04-07,45968,6964,17814,2978,1009
E92000001,England,nation,2020-04-06,42990,5955,17154,3176,531
E92000001,England,nation,2020-04-05,39814,5424,16657,5107,578
E92000001,England,nation,2020-04-04,34707,4846,15469,2910,689
E92000001,England,nation,2020-04-03,31797,4157,13635,3576,654
E92000001,England,nation,2020-04-02,28221,3503,12135,3583,603
E92000001,England,nation,2020-04-01,24638,2900,12059,3630,613
E92000001,England,nation,2020-03-31,21008,2287,11154,2414,368
E92000001,England,nation,2020-03-30,18594,1919,9852,2107,353
E92000001,England,nation,2020-03-29,16487,1566,8424,2060,195
E92000001,England,nation,2020-03-28,14427,1371,7269,2139,279
E92000001,England,nation,2020-03-27,12288,1092,6462,2506,271
E92000001,England,nation,2020-03-26,9782,821,5226,1809,169
E92000001,England,nation,2020-03-25,7973,652,4402,1130,178
E92000001,England,nation,2020-03-24,6843,474,3598,1258,143
E92000001,England,nation,2020-03-23,5585,331,3183,793,67
E92000001,England,nation,2020-03-22,4792,264,2670,535,24
E92000001,England,nation,2020-03-21,4257,240,2152,873,54
E92000001,England,nation,2020-03-20,3384,186,1580,628,32
E92000001,England,nation,2020-03-19,2756,154,,574,42
E92000001,England,nation,2020-03-18,2182,112,,625,33
E92000001,England,nation,2020-03-17,1557,79,,361,15
E92000001,England,nation,2020-03-16,1196,64,,97,22
E92000001,England,nation,2020-03-15,1099,42,,253,14
E92000001,England,nation,2020-03-14,846,28,,201,18
E92000001,England,nation,2020-03-13,645,10,,159,1
E92000001,England,nation,2020-03-12,486,9,,99,2
E92000001,England,nation,2020-03-11,387,7,,63,0
E92000001,England,nation,2020-03-10,324,7,,46,4
E92000001,England,nation,2020-03-09,282,3,,40,1
E92000001,England,nation,2020-03-08,241,2,,58,0
E92000001,England,nation,2020-03-07,183,2,,39,1
E92000001,England,nation,2020-03-06,144,1,,39,1
E92000001,England,nation,2020-03-05,105,,,25,
E92000001,England,nation,2020-03-04,80,,,32,
E92000001,England,nation,2020-03-03,48,,,11,
E92000001,England,nation,2020-03-02,37,,,4,
E92000001,England,nation,2020-03-01,33,,,12,
E92000001,England,nation,2020-02-29,21,,,3,
E92000001,England,nation,2020-02-28,18,,,5,
E92000001,England,nation,2020-02-27,13,,,0,
E92000001,England,nation,2020-02-26,13,,,0,
E92000001,England,nation,2020-02-25,13,,,0,
E92000001,England,nation,2020-02-24,13,,,4,
E92000001,England,nation,2020-02-23,9,,,0,
E92000001,England,nation,2020-02-22,9,,,0,
E92000001,England,nation,2020-02-21,9,,,0,
E92000001,England,nation,2020-02-20,9,,,0,
E92000001,England,nation,2020-02-19,9,,,0,
E92000001,England,nation,2020-02-18,9,,,0,
E92000001,England,nation,2020-02-17,9,,,0,
E92000001,England,nation,2020-02-16,9,,,0,
E92000001,England,nation,2020-02-15,9,,,0,
E92000001,England,nation,2020-02-14,9,,,0,
E92000001,England,nation,2020-02-13,9,,,1,
E92000001,England,nation,2020-02-12,8,,,0,
E92000001,England,nation,2020-02-11,8,,,0,
E92000001,England,nation,2020-02-10,8,,,4,
E92000001,England,nation,2020-02-09,4,,,1,
E92000001,England,nation,2020-02-08,3,,,0,
E92000001,England,nation,2020-02-07,3,,,0,
E92000001,England,nation,2020-02-06,3,,,1,
E92000001,England,nation,2020-02-05,2,,,0,
E92000001,England,nation,2020-02-04,2,,,0,
E92000001,England,nation,2020-02-03,2,,,0,
E92000001,England,nation,2020-02-02,2,,,0,
E92000001,England,nation,2020-02-01,2,,,0,
E92000001,England,nation,2020-01-31,2,,,2,
